city_code,city,province,year,eol_tons,Total_GWh
469001,Wuzhishan City,Hainan,2020,9.16603306,0.00056248
469001,Wuzhishan City,Hainan,2021,18.06371722,0.001062912
469001,Wuzhishan City,Hainan,2022,25.7346666,0.00144761
469001,Wuzhishan City,Hainan,2023,30.5517389,0.001674361
469001,Wuzhishan City,Hainan,2024,35.32038201,0.002042993
469001,Wuzhishan City,Hainan,2025,46.56074973,0.003023339
469001,Wuzhishan City,Hainan,2026,72.91625353,0.005125239
469001,Wuzhishan City,Hainan,2027,123.2139519,0.009110404
469001,Wuzhishan City,Hainan,2028,203.8820799,0.015914047
469001,Wuzhishan City,Hainan,2029,321.4159692,0.026771432
469001,Wuzhishan City,Hainan,2030,489.0014889,0.043595893
469002,Qionghai City,Hainan,2020,9.16603306,0.00056248
469002,Qionghai City,Hainan,2021,18.06371722,0.001062912
469002,Qionghai City,Hainan,2022,25.7346666,0.00144761
469002,Qionghai City,Hainan,2023,30.5517389,0.001674361
469002,Qionghai City,Hainan,2024,35.32038201,0.002042993
469002,Qionghai City,Hainan,2025,46.56074973,0.003023339
469002,Qionghai City,Hainan,2026,73.07209129,0.005134823
469002,Qionghai City,Hainan,2027,125.157718,0.009229774
469002,Qionghai City,Hainan,2028,212.4629738,0.016434989
469002,Qionghai City,Hainan,2029,341.0950207,0.027920938
469002,Qionghai City,Hainan,2030,517.7001227,0.045140038
469005,Wenchang City,Hainan,2020,9.16603306,0.00056248
469005,Wenchang City,Hainan,2021,18.06371722,0.001062912
469005,Wenchang City,Hainan,2022,25.7346666,0.00144761
469005,Wenchang City,Hainan,2023,30.5517389,0.001674361
469005,Wenchang City,Hainan,2024,35.32038201,0.002042993
469005,Wenchang City,Hainan,2025,46.56074973,0.003023339
469005,Wenchang City,Hainan,2026,73.1143804,0.005139569
469005,Wenchang City,Hainan,2027,125.6175572,0.009284994
469005,Wenchang City,Hainan,2028,214.340938,0.016682739
469005,Wenchang City,Hainan,2029,346.9582749,0.028698444
469005,Wenchang City,Hainan,2030,532.7321855,0.047049681
469006,Wanning City,Hainan,2020,9.16603306,0.00056248
469006,Wanning City,Hainan,2021,18.06371722,0.001062912
469006,Wanning City,Hainan,2022,25.7346666,0.00144761
469006,Wanning City,Hainan,2023,30.5517389,0.001674361
469006,Wanning City,Hainan,2024,35.32038201,0.002042993
469006,Wanning City,Hainan,2025,46.56074973,0.003023339
469006,Wanning City,Hainan,2026,73.05921802,0.005132814
469006,Wanning City,Hainan,2027,124.921803,0.00919932
469006,Wanning City,Hainan,2028,210.832755,0.016252229
469006,Wanning City,Hainan,2029,335.2377076,0.027293239
469006,Wanning City,Hainan,2030,503.2200031,0.043604549
469007,Dongfang City,Hainan,2020,11.25790115,0.000704273
469007,Dongfang City,Hainan,2021,23.67555439,0.001427774
469007,Dongfang City,Hainan,2022,36.80341875,0.002144131
469007,Dongfang City,Hainan,2023,47.78316906,0.002725184
469007,Dongfang City,Hainan,2024,57.85418886,0.00337004
469007,Dongfang City,Hainan,2025,72.88391987,0.004506023
469007,Dongfang City,Hainan,2026,101.8931922,0.00668512
469007,Dongfang City,Hainan,2027,155.1897546,0.010804284
469007,Dongfang City,Hainan,2028,241.4418384,0.017962277
469007,Dongfang City,Hainan,2029,367.6307206,0.029447833
469007,Dongfang City,Hainan,2030,544.8275962,0.047099995
469021,Ding'an County,Hainan,2020,11.04987049,0.000686622
469021,Ding'an County,Hainan,2021,23.32009529,0.001398167
469021,Ding'an County,Hainan,2022,36.29701471,0.002103182
469021,Ding'an County,Hainan,2023,47.1654892,0.002677636
469021,Ding'an County,Hainan,2024,57.20159903,0.003323904
469021,Ding'an County,Hainan,2025,72.28294659,0.004469328
469021,Ding'an County,Hainan,2026,101.2817374,0.006650416
469021,Ding'an County,Hainan,2027,153.2311585,0.010647102
469021,Ding'an County,Hainan,2028,233.5069611,0.017253262
469021,Ding'an County,Hainan,2029,345.711541,0.027394521
469021,Ding'an County,Hainan,2030,499.3824516,0.042658269
469022,Tunchang County,Hainan,2020,9.16603306,0.00056248
469022,Tunchang County,Hainan,2021,18.06371722,0.001062912
469022,Tunchang County,Hainan,2022,25.7346666,0.00144761
469022,Tunchang County,Hainan,2023,30.5517389,0.001674361
469022,Tunchang County,Hainan,2024,35.32038201,0.002042993
469022,Tunchang County,Hainan,2025,46.56074973,0.003023339
469022,Tunchang County,Hainan,2026,72.95406248,0.005127223
469022,Tunchang County,Hainan,2027,123.6012469,0.009129649
469022,Tunchang County,Hainan,2028,205.1015938,0.015964975
469022,Tunchang County,Hainan,2029,323.406619,0.026818804
469022,Tunchang County,Hainan,2030,490.692163,0.043537789
469023,Chengmai County,Hainan,2020,11.04987049,0.000686622
469023,Chengmai County,Hainan,2021,23.32009529,0.001398167
469023,Chengmai County,Hainan,2022,36.29701471,0.002103182
469023,Chengmai County,Hainan,2023,47.1654892,0.002677636
469023,Chengmai County,Hainan,2024,57.20159903,0.003323904
469023,Chengmai County,Hainan,2025,72.28294659,0.004469328
469023,Chengmai County,Hainan,2026,101.4291118,0.006662439
469023,Chengmai County,Hainan,2027,155.2050841,0.010806828
469023,Chengmai County,Hainan,2028,243.3490823,0.018050269
469023,Chengmai County,Hainan,2029,372.6809644,0.029638218
469023,Chengmai County,Hainan,2030,551.1724894,0.047175122
469024,Lingao County,Hainan,2020,9.16603306,0.00056248
469024,Lingao County,Hainan,2021,18.06371722,0.001062912
469024,Lingao County,Hainan,2022,25.7346666,0.00144761
469024,Lingao County,Hainan,2023,30.5517389,0.001674361
469024,Lingao County,Hainan,2024,35.32038201,0.002042993
469024,Lingao County,Hainan,2025,46.56074973,0.003023339
469024,Lingao County,Hainan,2026,73.04342762,0.005133018
469024,Lingao County,Hainan,2027,124.7085846,0.009201535
469024,Lingao County,Hainan,2028,209.966463,0.016280326
469024,Lingao County,Hainan,2029,334.6910239,0.027543605
469024,Lingao County,Hainan,2030,507.8698266,0.044626701
469025,Baisha Li Autonomous County,Hainan,2020,10.3933179,0.000647821
469025,Baisha Li Autonomous County,Hainan,2021,22.12970893,0.001331996
469025,Baisha Li Autonomous County,Hainan,2022,34.78034374,0.00202635
469025,Baisha Li Autonomous County,Hainan,2023,45.66469055,0.002612126
469025,Baisha Li Autonomous County,Hainan,2024,56.01182368,0.003280778
469025,Baisha Li Autonomous County,Hainan,2025,71.50511949,0.004444954
469025,Baisha Li Autonomous County,Hainan,2026,100.6458208,0.006627756
469025,Baisha Li Autonomous County,Hainan,2027,151.2104239,0.010524933
469025,Baisha Li Autonomous County,Hainan,2028,226.8235301,0.016801504
469025,Baisha Li Autonomous County,Hainan,2029,331.497845,0.026401117
469025,Baisha Li Autonomous County,Hainan,2030,477.4189228,0.041068211
469026,Changjiang Li Autonomous County,Hainan,2020,11.04987049,0.000686622
469026,Changjiang Li Autonomous County,Hainan,2021,23.32009529,0.001398167
469026,Changjiang Li Autonomous County,Hainan,2022,36.29701471,0.002103182
469026,Changjiang Li Autonomous County,Hainan,2023,47.1654892,0.002677636
469026,Changjiang Li Autonomous County,Hainan,2024,57.20159903,0.003323904
469026,Changjiang Li Autonomous County,Hainan,2025,72.28294659,0.004469328
469026,Changjiang Li Autonomous County,Hainan,2026,101.3401005,0.006658096
469026,Changjiang Li Autonomous County,Hainan,2027,154.0331235,0.010748688
469026,Changjiang Li Autonomous County,Hainan,2028,237.946563,0.017788331
469026,Changjiang Li Autonomous County,Hainan,2029,360.8902671,0.029160371
469026,Changjiang Li Autonomous County,Hainan,2030,537.1866337,0.04695565
469027,Ledong Li Autonomous County,Hainan,2020,11.04987049,0.000686622
469027,Ledong Li Autonomous County,Hainan,2021,23.32009529,0.001398167
469027,Ledong Li Autonomous County,Hainan,2022,36.29701471,0.002103182
469027,Ledong Li Autonomous County,Hainan,2023,47.1654892,0.002677636
469027,Ledong Li Autonomous County,Hainan,2024,57.20159903,0.003323904
469027,Ledong Li Autonomous County,Hainan,2025,72.28294659,0.004469328
469027,Ledong Li Autonomous County,Hainan,2026,101.3549841,0.006655249
469027,Ledong Li Autonomous County,Hainan,2027,154.1396419,0.010707203
469027,Ledong Li Autonomous County,Hainan,2028,237.5240333,0.017520178
469027,Ledong Li Autonomous County,Hainan,2029,355.253946,0.028033831
469027,Ledong Li Autonomous County,Hainan,2030,514.8160432,0.043719064
469028,Lingshui Li Autonomous County,Hainan,2020,9.16603306,0.00056248
469028,Lingshui Li Autonomous County,Hainan,2021,18.06371722,0.001062912
469028,Lingshui Li Autonomous County,Hainan,2022,25.7346666,0.00144761
469028,Lingshui Li Autonomous County,Hainan,2023,30.5517389,0.001674361
469028,Lingshui Li Autonomous County,Hainan,2024,35.32038201,0.002042993
469028,Lingshui Li Autonomous County,Hainan,2025,46.56074973,0.003023339
469028,Lingshui Li Autonomous County,Hainan,2026,73.04042602,0.005131834
469028,Lingshui Li Autonomous County,Hainan,2027,124.7332599,0.009190411
469028,Lingshui Li Autonomous County,Hainan,2028,210.2970971,0.016236637
469028,Lingshui Li Autonomous County,Hainan,2029,334.7562101,0.027333132
469028,Lingshui Li Autonomous County,Hainan,2030,504.440032,0.043878311
469029,Baoting Li and Miao Autonomous County,Hainan,2020,11.03929608,0.000685941
469029,Baoting Li and Miao Autonomous County,Hainan,2021,23.21495789,0.00139146
469029,Baoting Li and Miao Autonomous County,Hainan,2022,35.98214605,0.002083634
469029,Baoting Li and Miao Autonomous County,Hainan,2023,46.64007119,0.002646638
469029,Baoting Li and Miao Autonomous County,Hainan,2024,56.62161748,0.00329265
469029,Baoting Li and Miao Autonomous County,Hainan,2025,71.780939,0.004446931
469029,Baoting Li and Miao Autonomous County,Hainan,2026,100.7550279,0.006629904
469029,Baoting Li and Miao Autonomous County,Hainan,2027,151.5549749,0.010548908
469029,Baoting Li and Miao Autonomous County,Hainan,2028,228.1917031,0.016902453
469029,Baoting Li and Miao Autonomous County,Hainan,2029,334.6472153,0.026640544
469029,Baoting Li and Miao Autonomous County,Hainan,2030,482.5740152,0.041478887
469030,Qiongzhong Li and Miao Autonomous County,Hainan,2020,9.16603306,0.00056248
469030,Qiongzhong Li and Miao Autonomous County,Hainan,2021,18.06371722,0.001062912
469030,Qiongzhong Li and Miao Autonomous County,Hainan,2022,25.7346666,0.00144761
469030,Qiongzhong Li and Miao Autonomous County,Hainan,2023,30.5517389,0.001674361
469030,Qiongzhong Li and Miao Autonomous County,Hainan,2024,35.32038201,0.002042993
469030,Qiongzhong Li and Miao Autonomous County,Hainan,2025,46.56074973,0.003023339
469030,Qiongzhong Li and Miao Autonomous County,Hainan,2026,72.85709376,0.005118599
469030,Qiongzhong Li and Miao Autonomous County,Hainan,2027,122.4547682,0.009025281
469030,Qiongzhong Li and Miao Autonomous County,Hainan,2028,200.0696305,0.015486946
469030,Qiongzhong Li and Miao Autonomous County,Hainan,2029,309.3501399,0.025420179
469030,Qiongzhong Li and Miao Autonomous County,Hainan,2030,460.2470041,0.040383718
130100,Shijiazhuang City,Hebei,2020,271.877932,0.018490137
130100,Shijiazhuang City,Hebei,2021,593.5253357,0.040132779
130100,Shijiazhuang City,Hebei,2022,1020.698849,0.069869008
130100,Shijiazhuang City,Hebei,2023,1615.101639,0.114544458
130100,Shijiazhuang City,Hebei,2024,2731.700132,0.203360055
130100,Shijiazhuang City,Hebei,2025,4970.467652,0.383532583
130100,Shijiazhuang City,Hebei,2026,9315.033606,0.739851822
130100,Shijiazhuang City,Hebei,2027,16490.34818,1.357201824
130100,Shijiazhuang City,Hebei,2028,26537.71654,2.273014122
130100,Shijiazhuang City,Hebei,2029,39010.15266,3.471748339
130100,Shijiazhuang City,Hebei,2030,53470.90945,4.909279474
130200,Tangshan City,Hebei,2020,134.1749037,0.008998373
130200,Tangshan City,Hebei,2021,328.0568617,0.02209946
130200,Tangshan City,Hebei,2022,609.6049363,0.041611804
130200,Tangshan City,Hebei,2023,1186.644891,0.082828808
130200,Tangshan City,Hebei,2024,2482.218806,0.175560936
130200,Tangshan City,Hebei,2025,4765.182691,0.338408
130200,Tangshan City,Hebei,2026,8080.989664,0.583569809
130200,Tangshan City,Hebei,2027,12842.55342,0.957888864
130200,Tangshan City,Hebei,2028,19410.92674,1.499909677
130200,Tangshan City,Hebei,2029,27286.96435,2.180930183
130200,Tangshan City,Hebei,2030,35326.35208,2.922903248
130300,Qinhuangdao City,Hebei,2020,104.3947297,0.006453631
130300,Qinhuangdao City,Hebei,2021,199.7054315,0.011904974
130300,Qinhuangdao City,Hebei,2022,284.3097144,0.016591246
130300,Qinhuangdao City,Hebei,2023,369.6790377,0.022755301
130300,Qinhuangdao City,Hebei,2024,534.9111279,0.038391375
130300,Qinhuangdao City,Hebei,2025,873.5710019,0.071624374
130300,Qinhuangdao City,Hebei,2026,1507.973418,0.132837794
130300,Qinhuangdao City,Hebei,2027,2626.053225,0.240342266
130300,Qinhuangdao City,Hebei,2028,4524.785136,0.420350948
130300,Qinhuangdao City,Hebei,2029,7493.501309,0.694221106
130300,Qinhuangdao City,Hebei,2030,11561.35345,1.059267832
130400,Handan City,Hebei,2020,343.130601,0.021809125
130400,Handan City,Hebei,2021,661.7917125,0.040698751
130400,Handan City,Hebei,2022,937.1717058,0.055796524
130400,Handan City,Hebei,2023,1161.386272,0.068005497
130400,Handan City,Hebei,2024,1483.014997,0.090065225
130400,Handan City,Hebei,2025,2158.063463,0.142377195
130400,Handan City,Hebei,2026,3683.532808,0.267225735
130400,Handan City,Hebei,2027,7072.554175,0.553452216
130400,Handan City,Hebei,2028,13693.38766,1.112341702
130400,Handan City,Hebei,2029,24312.60436,1.996391223
130400,Handan City,Hebei,2030,38165.76996,3.131850247
130500,Xingtai City,Hebei,2020,214.6300164,0.015027847
130500,Xingtai City,Hebei,2021,487.2554627,0.033786284
130500,Xingtai City,Hebei,2022,835.3448098,0.057726768
130500,Xingtai City,Hebei,2023,1193.520311,0.082845855
130500,Xingtai City,Hebei,2024,1562.383794,0.110748958
130500,Xingtai City,Hebei,2025,2123.146162,0.156806414
130500,Xingtai City,Hebei,2026,3347.269516,0.26274883
130500,Xingtai City,Hebei,2027,6222.713638,0.514796175
130500,Xingtai City,Hebei,2028,12037.88412,1.016451595
130500,Xingtai City,Hebei,2029,21472.96431,1.81247861
130500,Xingtai City,Hebei,2030,33795.8301,2.831423328
130600,Baoding City,Hebei,2020,595.1374642,0.039395779
130600,Baoding City,Hebei,2021,1378.036354,0.090043457
130600,Baoding City,Hebei,2022,2274.646528,0.147790504
130600,Baoding City,Hebei,2023,3031.543295,0.19820236
130600,Baoding City,Hebei,2024,3689.64131,0.247768962
130600,Baoding City,Hebei,2025,4578.753267,0.321525073
130600,Baoding City,Hebei,2026,6338.941492,0.477537464
130600,Baoding City,Hebei,2027,10071.82263,0.822256467
130600,Baoding City,Hebei,2028,16923.3883,1.462510048
130600,Baoding City,Hebei,2029,27096.40833,2.423384597
130600,Baoding City,Hebei,2030,39473.50606,3.61491652
130700,Zhangjiakou City,Hebei,2020,94.19251842,0.0058694
130700,Zhangjiakou City,Hebei,2021,207.2213109,0.012545508
130700,Zhangjiakou City,Hebei,2022,341.8500516,0.020166011
130700,Zhangjiakou City,Hebei,2023,467.6304215,0.027114457
130700,Zhangjiakou City,Hebei,2024,562.3604293,0.032922896
130700,Zhangjiakou City,Hebei,2025,660.6707221,0.04091213
130700,Zhangjiakou City,Hebei,2026,914.3620835,0.064544351
130700,Zhangjiakou City,Hebei,2027,1576.231112,0.12870538
130700,Zhangjiakou City,Hebei,2028,2973.100851,0.264250717
130700,Zhangjiakou City,Hebei,2029,5501.108314,0.502831806
130700,Zhangjiakou City,Hebei,2030,9387.034952,0.856497529
130800,Chengde City,Hebei,2020,39.85256389,0.002555562
130800,Chengde City,Hebei,2021,112.305893,0.007035198
130800,Chengde City,Hebei,2022,214.2799683,0.01309387
130800,Chengde City,Hebei,2023,315.4067065,0.018840162
130800,Chengde City,Hebei,2024,404.917758,0.023820187
130800,Chengde City,Hebei,2025,512.3613124,0.030819229
130800,Chengde City,Hebei,2026,760.2873609,0.052211837
130800,Chengde City,Hebei,2027,1425.798224,0.113871414
130800,Chengde City,Hebei,2028,2924.971033,0.250956955
130800,Chengde City,Hebei,2029,5604.92019,0.490538252
130800,Chengde City,Hebei,2030,9444.903204,0.827811174
130900,Cangzhou City,Hebei,2020,131.3105709,0.008638143
130900,Cangzhou City,Hebei,2021,315.2072376,0.020326548
130900,Cangzhou City,Hebei,2022,559.544561,0.035771283
130900,Cangzhou City,Hebei,2023,843.3513724,0.054724016
130900,Cangzhou City,Hebei,2024,1206.127687,0.082013468
130900,Cangzhou City,Hebei,2025,1765.437122,0.128748455
130900,Cangzhou City,Hebei,2026,2944.82952,0.234249765
130900,Cangzhou City,Hebei,2027,5814.776583,0.488381275
130900,Cangzhou City,Hebei,2028,11754.12036,0.997126605
130900,Cangzhou City,Hebei,2029,21403.20131,1.801852593
130900,Cangzhou City,Hebei,2030,33944.73031,2.827941266
131000,Langfang City,Hebei,2020,156.3860043,0.010105957
131000,Langfang City,Hebei,2021,364.6853614,0.023168936
131000,Langfang City,Hebei,2022,621.1231416,0.038900899
131000,Langfang City,Hebei,2023,875.4950179,0.054509041
131000,Langfang City,Hebei,2024,1141.758895,0.072358397
131000,Langfang City,Hebei,2025,1530.642823,0.1025755
131000,Langfang City,Hebei,2026,2324.621448,0.173672848
131000,Langfang City,Hebei,2027,4119.201797,0.3438798
131000,Langfang City,Hebei,2028,7742.810744,0.685727003
131000,Langfang City,Hebei,2029,13752.44485,1.241779657
131000,Langfang City,Hebei,2030,21918.35921,1.984753695
131100,Hengshui City,Hebei,2020,132.148693,0.008308003
131100,Hengshui City,Hebei,2021,304.8857996,0.018721641
131100,Hengshui City,Hebei,2022,514.4528632,0.031187438
131100,Hengshui City,Hebei,2023,718.1707601,0.044565927
131100,Hengshui City,Hebei,2024,946.4392948,0.064442084
131100,Hengshui City,Hebei,2025,1320.448766,0.101591311
131100,Hengshui City,Hebei,2026,2064.185518,0.174410766
131100,Hengshui City,Hebei,2027,3508.413445,0.311852717
131100,Hengshui City,Hebei,2028,6089.95899,0.547946392
131100,Hengshui City,Hebei,2029,10118.59351,0.901952952
131100,Hengshui City,Hebei,2030,15476.30958,1.358005858
230100,Harbin City,Heilongjiang,2020,709.0956244,0.043654312
230100,Harbin City,Heilongjiang,2021,1633.764576,0.097556144
230100,Harbin City,Heilongjiang,2022,2625.750187,0.15070087
230100,Harbin City,Heilongjiang,2023,3278.827204,0.179144756
230100,Harbin City,Heilongjiang,2024,3511.136557,0.184415526
230100,Harbin City,Heilongjiang,2025,3660.746998,0.194516496
230100,Harbin City,Heilongjiang,2026,4461.789273,0.274503979
230100,Harbin City,Heilongjiang,2027,7185.762847,0.54141976
230100,Harbin City,Heilongjiang,2028,13745.32873,1.14254119
230100,Harbin City,Heilongjiang,2029,25577.0715,2.165314534
230100,Harbin City,Heilongjiang,2030,42168.80173,3.539896543
230200,Qiqihar City,Heilongjiang,2020,324.4164558,0.019706862
230200,Qiqihar City,Heilongjiang,2021,606.7220485,0.03502129
230200,Qiqihar City,Heilongjiang,2022,802.0652659,0.043115341
230200,Qiqihar City,Heilongjiang,2023,833.8288109,0.040498002
230200,Qiqihar City,Heilongjiang,2024,723.2060437,0.031894149
230200,Qiqihar City,Heilongjiang,2025,565.5935021,0.024848989
230200,Qiqihar City,Heilongjiang,2026,525.6697957,0.028694917
230200,Qiqihar City,Heilongjiang,2027,789.3685713,0.060474814
230200,Qiqihar City,Heilongjiang,2028,1609.09939,0.14462378
230200,Qiqihar City,Heilongjiang,2029,3329.212512,0.306909035
230200,Qiqihar City,Heilongjiang,2030,6171.671565,0.558253793
230300,Jixi City,Heilongjiang,2020,104.3424252,0.006357362
230300,Jixi City,Heilongjiang,2021,197.2422349,0.011430672
230300,Jixi City,Heilongjiang,2022,253.3796397,0.013594752
230300,Jixi City,Heilongjiang,2023,250.2307716,0.011939164
230300,Jixi City,Heilongjiang,2024,213.8074008,0.009143585
230300,Jixi City,Heilongjiang,2025,177.9908899,0.007715915
230300,Jixi City,Heilongjiang,2026,203.5789516,0.011340035
230300,Jixi City,Heilongjiang,2027,549.3911609,0.038461812
230300,Jixi City,Heilongjiang,2028,1645.141136,0.118929961
230300,Jixi City,Heilongjiang,2029,3734.181752,0.26746829
230300,Jixi City,Heilongjiang,2030,6578.151142,0.464250731
230400,Hegang City,Heilongjiang,2020,38.60790984,0.00237064
230400,Hegang City,Heilongjiang,2021,82.46819991,0.004884711
230400,Hegang City,Heilongjiang,2022,132.7388548,0.007567311
230400,Hegang City,Heilongjiang,2023,171.1711558,0.009298146
230400,Hegang City,Heilongjiang,2024,181.8813829,0.00940683
230400,Hegang City,Heilongjiang,2025,171.8897586,0.008551811
230400,Hegang City,Heilongjiang,2026,174.1988441,0.009024279
230400,Hegang City,Heilongjiang,2027,229.5741295,0.014939502
230400,Hegang City,Heilongjiang,2028,380.6776168,0.030980881
230400,Hegang City,Heilongjiang,2029,655.1228095,0.059883325
230400,Hegang City,Heilongjiang,2030,1049.007532,0.101302074
230500,Shuangyashan City,Heilongjiang,2020,41.41356559,0.002554807
230500,Shuangyashan City,Heilongjiang,2021,97.0954478,0.005811289
230500,Shuangyashan City,Heilongjiang,2022,158.2166745,0.009095939
230500,Shuangyashan City,Heilongjiang,2023,197.7344786,0.01075909
230500,Shuangyashan City,Heilongjiang,2024,206.8073352,0.010590934
230500,Shuangyashan City,Heilongjiang,2025,207.5355019,0.010304836
230500,Shuangyashan City,Heilongjiang,2026,237.2398417,0.013244271
230500,Shuangyashan City,Heilongjiang,2027,341.050911,0.024826585
230500,Shuangyashan City,Heilongjiang,2028,571.2095201,0.050912725
230500,Shuangyashan City,Heilongjiang,2029,976.3819454,0.095893228
230500,Shuangyashan City,Heilongjiang,2030,1571.789653,0.160148608
230600,Daqing City,Heilongjiang,2020,43.92222848,0.002713714
230600,Daqing City,Heilongjiang,2021,101.4829436,0.006099821
230600,Daqing City,Heilongjiang,2022,166.5909777,0.00969533
230600,Daqing City,Heilongjiang,2023,217.1949127,0.012229799
230600,Daqing City,Heilongjiang,2024,252.8208822,0.014192106
230600,Daqing City,Heilongjiang,2025,320.1682514,0.019580989
230600,Daqing City,Heilongjiang,2026,595.2387915,0.044229674
230600,Daqing City,Heilongjiang,2027,1583.492833,0.129809518
230600,Daqing City,Heilongjiang,2028,4022.198604,0.332683446
230600,Daqing City,Heilongjiang,2029,8343.148032,0.682409628
230600,Daqing City,Heilongjiang,2030,14210.75016,1.148964938
230700,Yichun City,Heilongjiang,2020,37.77036013,0.002301696
230700,Yichun City,Heilongjiang,2021,72.16900127,0.00418802
230700,Yichun City,Heilongjiang,2022,94.33537102,0.005086389
230700,Yichun City,Heilongjiang,2023,94.69874886,0.00456932
230700,Yichun City,Heilongjiang,2024,82.83191059,0.003613449
230700,Yichun City,Heilongjiang,2025,72.916808,0.003240253
230700,Yichun City,Heilongjiang,2026,74.15996473,0.003824021
230700,Yichun City,Heilongjiang,2027,95.60455055,0.006295781
230700,Yichun City,Heilongjiang,2028,157.0617312,0.012940227
230700,Yichun City,Heilongjiang,2029,287.8246153,0.02696124
230700,Yichun City,Heilongjiang,2030,514.0383748,0.051306225
230800,Jiamusi City,Heilongjiang,2020,76.24164747,0.004684396
230800,Jiamusi City,Heilongjiang,2021,160.7603076,0.009514754
230800,Jiamusi City,Heilongjiang,2022,230.0495492,0.012901751
230800,Jiamusi City,Heilongjiang,2023,250.1562697,0.013012204
230800,Jiamusi City,Heilongjiang,2024,231.7031205,0.011195623
230800,Jiamusi City,Heilongjiang,2025,212.5631339,0.010449248
230800,Jiamusi City,Heilongjiang,2026,260.9003514,0.017216243
230800,Jiamusi City,Heilongjiang,2027,484.2695281,0.04303966
230800,Jiamusi City,Heilongjiang,2028,1004.004234,0.100839438
230800,Jiamusi City,Heilongjiang,2029,1915.148868,0.20008515
230800,Jiamusi City,Heilongjiang,2030,3237.979981,0.341295983
230900,Qitaihe City,Heilongjiang,2020,27.33530559,0.001684713
230900,Qitaihe City,Heilongjiang,2021,52.22718161,0.003080672
230900,Qitaihe City,Heilongjiang,2022,69.56172746,0.00386457
230900,Qitaihe City,Heilongjiang,2023,76.39118612,0.003977949
230900,Qitaihe City,Heilongjiang,2024,80.08490456,0.004126732
230900,Qitaihe City,Heilongjiang,2025,86.34347231,0.004771385
230900,Qitaihe City,Heilongjiang,2026,107.1359139,0.006920679
230900,Qitaihe City,Heilongjiang,2027,179.5213463,0.013987796
230900,Qitaihe City,Heilongjiang,2028,353.9521879,0.030687365
230900,Qitaihe City,Heilongjiang,2029,654.6660682,0.059798245
230900,Qitaihe City,Heilongjiang,2030,1064.625274,0.100616273
231000,Mudanjiang City,Heilongjiang,2020,106.4185929,0.006501812
231000,Mudanjiang City,Heilongjiang,2021,211.4397517,0.012371167
231000,Mudanjiang City,Heilongjiang,2022,291.3141614,0.016036478
231000,Mudanjiang City,Heilongjiang,2023,310.493158,0.015689619
231000,Mudanjiang City,Heilongjiang,2024,281.7685915,0.01320671
231000,Mudanjiang City,Heilongjiang,2025,249.5338494,0.012026343
231000,Mudanjiang City,Heilongjiang,2026,303.743634,0.018990105
231000,Mudanjiang City,Heilongjiang,2027,669.3566814,0.052692613
231000,Mudanjiang City,Heilongjiang,2028,1690.425557,0.139904216
231000,Mudanjiang City,Heilongjiang,2029,3590.672427,0.296095548
231000,Mudanjiang City,Heilongjiang,2030,6241.078068,0.509026063
231100,Heihe City,Heilongjiang,2020,21.96220345,0.001358579
231100,Heihe City,Heilongjiang,2021,59.57214205,0.003612562
231100,Heihe City,Heilongjiang,2022,111.858689,0.006594187
231100,Heihe City,Heilongjiang,2023,152.6413201,0.008572254
231100,Heihe City,Heilongjiang,2024,161.3291805,0.008425321
231100,Heihe City,Heilongjiang,2025,150.3809973,0.007154218
231100,Heihe City,Heilongjiang,2026,153.0999859,0.007477348
231100,Heihe City,Heilongjiang,2027,200.1029318,0.013085716
231100,Heihe City,Heilongjiang,2028,326.6757672,0.027958087
231100,Heihe City,Heilongjiang,2029,567.4333827,0.05507744
231100,Heihe City,Heilongjiang,2030,939.7719036,0.09560868
231200,Suihua City,Heilongjiang,2020,103.9722343,0.006347409
231200,Suihua City,Heilongjiang,2021,206.3617026,0.012071801
231200,Suihua City,Heilongjiang,2022,294.3045132,0.016311618
231200,Suihua City,Heilongjiang,2023,337.3965418,0.017513332
231200,Suihua City,Heilongjiang,2024,332.1151232,0.016415981
231200,Suihua City,Heilongjiang,2025,299.4226801,0.014817242
231200,Suihua City,Heilongjiang,2026,294.9852987,0.016456277
231200,Suihua City,Heilongjiang,2027,395.0383091,0.028397433
231200,Suihua City,Heilongjiang,2028,673.7199148,0.058135952
231200,Suihua City,Heilongjiang,2029,1164.717806,0.108990016
231200,Suihua City,Heilongjiang,2030,1834.593391,0.177826215
232700,Daxing'anling Prefecture,Heilongjiang,2020,18.27144236,0.001117312
232700,Daxing'anling Prefecture,Heilongjiang,2021,33.88772657,0.001971044
232700,Daxing'anling Prefecture,Heilongjiang,2022,45.36018832,0.002471363
232700,Daxing'anling Prefecture,Heilongjiang,2023,49.31191723,0.002473897
232700,Daxing'anling Prefecture,Heilongjiang,2024,46.56344486,0.00220528
232700,Daxing'anling Prefecture,Heilongjiang,2025,40.42371284,0.001935861
232700,Daxing'anling Prefecture,Heilongjiang,2026,37.8427799,0.001996127
232700,Daxing'anling Prefecture,Heilongjiang,2027,48.88178634,0.003422813
232700,Daxing'anling Prefecture,Heilongjiang,2028,92.78106277,0.008475801
232700,Daxing'anling Prefecture,Heilongjiang,2029,199.2342242,0.020353493
232700,Daxing'anling Prefecture,Heilongjiang,2030,398.2963338,0.042159479
410100,Zhengzhou City,Henan,2020,2391.230686,0.155951723
