year,city_code,province,eol_tons,formal_tons_served,informal_tons_served,unrecycled,informal_tkm,scenario
2020,450300,guangxi,273.3181614,0.0,273.3181614,0.0,2733.181614,radius300
2020,450400,guangxi,76.33866,0.0,76.33866,0.0,763.3866,radius300
2020,450500,guangxi,44.83496797,0.0,44.83496797,0.0,448.3496797,radius300
2020,450600,guangxi,5.97151142,0.0,5.97151142,0.0,59.715114199999995,radius300
2020,450700,guangxi,30.02682615,0.0,30.02682615,0.0,300.2682615,radius300
2020,450800,guangxi,70.63533393,0.0,70.63533393,0.0,706.3533393,radius300
2020,450900,guangxi,54.27011619,0.0,54.27011619,0.0,542.7011619,radius300
2020,451000,guangxi,26.96878022,0.0,26.96878022,0.0,269.68780219999996,radius300
2020,451100,guangxi,3.6971229,0.0,3.6971229,0.0,36.971229,radius300
2020,451200,guangxi,47.95325386,0.0,47.95325386,0.0,479.53253859999995,radius300
2020,451300,guangxi,55.86139149,0.0,55.86139149,0.0,558.6139149,radius300
2020,451400,guangxi,3.63949918,0.0,3.63949918,0.0,36.3949918,radius300
2020,520100,guizhou,509.8496418,0.0,509.8496418,0.0,5098.496418,radius300
2020,520200,guizhou,64.94144284,0.0,64.94144284,0.0,649.4144283999999,radius300
2020,520300,guizhou,124.5213639,0.0,124.5213639,0.0,1245.213639,radius300
2020,520400,guizhou,22.18800125,0.0,22.18800125,0.0,221.8800125,radius300
2020,520500,guizhou,46.07744975,0.0,46.07744975,0.0,460.7744975,radius300
2020,520600,guizhou,43.2084899,0.0,43.2084899,0.0,432.08489899999995,radius300
2020,522300,guizhou,57.45515604,0.0,57.45515604,0.0,574.5515604,radius300
2020,522600,guizhou,48.72666637,0.0,48.72666637,0.0,487.2666637,radius300
2020,522700,guizhou,101.3851748,0.0,101.3851748,0.0,1013.851748,radius300
2020,460100,hainan,573.9275052,258.26737734000005,315.66012786,0.0,3156.6012786,radius300
2020,460200,hainan,244.9748632,0.0,244.9748632,0.0,2449.748632,radius300
2020,460400,hainan,0.02184015,0.0,0.02184015,0.0,0.2184015,radius300
2020,469001,hainan,9.16603306,0.0,9.16603306,0.0,91.66033060000001,radius300
2020,469002,hainan,9.16603306,0.0,9.16603306,0.0,91.66033060000001,radius300
2020,469005,hainan,9.16603306,0.0,9.16603306,0.0,91.66033060000001,radius300
2020,469006,hainan,9.16603306,0.0,9.16603306,0.0,91.66033060000001,radius300
2020,469007,hainan,11.25790115,0.0,11.25790115,0.0,112.57901150000001,radius300
2020,469021,hainan,11.04987049,0.0,11.04987049,0.0,110.4987049,radius300
2020,469022,hainan,9.16603306,0.0,9.16603306,0.0,91.66033060000001,radius300
2020,469023,hainan,11.04987049,0.0,11.04987049,0.0,110.4987049,radius300
2020,469024,hainan,9.16603306,0.0,9.16603306,0.0,91.66033060000001,radius300
2020,469025,hainan,10.3933179,0.0,10.3933179,0.0,103.933179,radius300
2020,469026,hainan,11.04987049,0.0,11.04987049,0.0,110.4987049,radius300
2020,469027,hainan,11.04987049,0.0,11.04987049,0.0,110.4987049,radius300
2020,469028,hainan,9.16603306,0.0,9.16603306,0.0,91.66033060000001,radius300
2020,469029,hainan,11.03929608,0.0,11.03929608,0.0,110.3929608,radius300
2020,469030,hainan,9.16603306,0.0,9.16603306,0.0,91.66033060000001,radius300
2020,130100,hebei,271.877932,0.0,271.877932,0.0,2718.7793199999996,radius300
2020,130200,hebei,134.1749037,0.0,134.1749037,0.0,1341.7490369999998,radius300
2020,130300,hebei,104.3947297,0.0,104.3947297,0.0,1043.947297,radius300
