year,province,capacity_tons,served_tons,inbound_ton_km,outbound_ton_km,avg_haul_km,utilization,scenario
2024,guangdong,169000.0,67762.60029715576,5876602.016469811,5876602.016469811,86.72338414847509,0.4009621319358329,baseline_inprov
2024,guangxi,25300.0,7771.456080587551,1417847.5404812663,1417847.5404812663,182.44297153308648,0.3071721770983222,baseline_inprov
2024,guizhou,40000.0,4032.467185305,677251.2591033869,677251.2591033869,167.949602062828,0.100811679632625,baseline_inprov
2024,hainan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,hebei,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,heilongjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,henan,140000.0,20344.2030919125,1859620.061913673,1859620.061913673,91.40785969900853,0.14531573637080356,baseline_inprov
2024,hubei,180000.0,13490.398733085,2323998.5129862945,2323998.5129862945,172.2705576734899,0.07494665962824999,baseline_inprov
2024,hunan,565208.0,13884.421486183499,742699.8644449438,742699.8644449438,53.49159597207637,0.024565153865804268,baseline_inprov
2024,inner mongolia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,jiangsu,16000.0,16000.0,2309364.5759413484,2309364.5759413484,144.33528599633428,1.0,baseline_inprov
2024,jiangxi,420000.0,7347.3052742955,626014.1366420027,626014.1366420027,85.20322938426271,0.017493583986417857,baseline_inprov
2024,jilin,60000.0,2934.914037174,1160024.855142575,1160024.855142575,395.25002792230043,0.0489152339529,baseline_inprov
2024,liaoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,ningxia,100000.0,762.63831026175,36740.8882495359,36740.8882495359,48.17603279977611,0.0076263831026175,baseline_inprov
2024,qinghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,shaanxi,15000.0,11130.265450015499,6172411.3411631165,6172411.3411631165,554.5610182329049,0.7420176966676999,baseline_inprov
2024,shandong,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,shanghai,10000.0,10000.0,100000.0,100000.0,10.0,1.0,baseline_inprov
2024,shanxi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,sichuan,130000.0,18100.286523108753,3254118.249534243,3254118.249534243,179.78269268719527,0.1392329732546827,baseline_inprov
2024,tianjin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
