year,province,capacity_tons,inbound_ton_km,outbound_ton_km,generated_tons,formal_served_tons,informal_total_tons,informal_micro_tons,informal_medium_tons,formal_share,informal_share,unrecycled_share,scenario
2021,gansu,0.0,0.0,0.0,2072.98567505,257.58564458499995,1815.400030465,1089.240018279,726.1600121860001,0.12425828489084328,0.8757417151091569,0.0,citycluster
2021,guangdong,40000.0,4860923.179621014,2750352.081907208,44217.79550386,22108.897751929995,22108.897751930006,18297.018829183453,3811.878922746553,0.49999999999999994,0.5000000000000001,0.0,citycluster
2021,guangxi,0.0,0.0,0.0,3388.98487406,1694.4924370299998,1694.4924370300002,931.9708403665002,762.5215966635001,0.49999999999999994,0.5000000000000001,0.0,citycluster
2021,guizhou,0.0,0.0,0.0,2250.49633108,353.15097617999993,1897.3453549,1459.496426846154,437.8489280538462,0.15692137387779026,0.8430786261222097,0.0,citycluster
2021,hainan,0.0,0.0,0.0,1939.77837608,969.8891880399998,969.8891880400001,810.1427335392942,159.7464545007059,0.4999999999999999,0.5000000000000001,0.0,citycluster
2021,hebei,0.0,0.0,0.0,6101.7239358,0.0,6101.7239358,3050.8619679,3050.8619679,0.0,1.0,0.0,citycluster
2021,heilongjiang,0.0,0.0,0.0,3515.19326411,377.71112085499993,3137.482143255,3137.482143255,0.0,0.10745102544187747,0.8925489745581225,0.0,citycluster
2021,henan,2000.0,275488.0,275488.0,11504.11969685,2000.0,9504.11969685,6766.9332241572,2737.1864726928,0.17385076413518452,0.8261492358648155,0.0,citycluster
2021,hubei,100000.0,7590543.598035002,1132066.8705872141,10575.48923886,5287.744619429999,5287.744619430001,4326.336506806365,961.4081126236366,0.4999999999999999,0.5000000000000001,0.0,citycluster
2021,hunan,103792.0,445104.1628888868,445104.1628888868,8655.12044965,4327.560224825,4327.560224825001,2373.1781878072584,1954.3820370177423,0.5,0.5000000000000001,0.0,citycluster
2021,inner mongolia,0.0,0.0,0.0,2207.4159044000003,320.44175284999994,1886.9741515500002,1016.0630046807693,870.911146869231,0.1451660070996451,0.8548339929003549,0.0,citycluster
2021,jiangsu,0.0,0.0,0.0,11263.9102387,5631.955119349999,5631.955119350001,2873.4464894642865,2758.5086298857145,0.49999999999999994,0.5000000000000001,0.0,citycluster
2021,jiangxi,83000.0,1603672.7674234193,698030.7080422217,4309.18090122,2536.09654247,1773.0843587500005,1235.7860682196974,537.2982905303032,0.5885333200451133,0.41146667995488684,0.0,citycluster
2021,jilin,0.0,0.0,0.0,1734.70557541,158.40777846999998,1576.29779694,1576.29779694,0.0,0.09131680944333168,0.9086831905566682,0.0,citycluster
2021,liaoning,0.0,0.0,0.0,2987.95711247,344.01645971999994,2643.94065275,1101.6419386458333,1542.2987141041667,0.11513433652855148,0.8848656634714485,0.0,citycluster
2021,ningxia,0.0,0.0,0.0,681.0888463399999,14.829078224999998,666.2597681149999,333.12988405749996,333.12988405749996,0.021772604711834193,0.9782273952881658,0.0,citycluster
2021,qinghai,0.0,0.0,0.0,395.47099163,42.03933034999999,353.43166128,252.45118662857143,100.98047465142857,0.10630193172128212,0.8936980682787179,0.0,citycluster
2021,shaanxi,0.0,0.0,0.0,7796.327468619999,173.00623041999998,7623.3212382,4455.187736610389,3168.1335015896107,0.022190734177899175,0.9778092658221009,0.0,citycluster
2021,shandong,0.0,0.0,0.0,13008.2852502,785.8211749999998,12222.4640752,7933.880189164912,4288.583886035088,0.06040928222940975,0.9395907177705901,0.0,citycluster
2021,shanghai,0.0,0.0,0.0,9275.215279,4637.607639499999,4637.607639500001,2318.8038197500005,2318.8038197500005,0.4999999999999999,0.5000000000000001,0.0,citycluster
2021,shanxi,0.0,0.0,0.0,4165.9873149000005,219.65507544999997,3946.33223945,3069.3695195722225,876.9627198777778,0.05272581475809715,0.9472741852419028,0.0,citycluster
2021,sichuan,0.0,0.0,0.0,9385.93801241,255.54723791999996,9130.39077449,7826.049235277143,1304.3415392128572,0.02722660618279364,0.9727733938172064,0.0,citycluster
2021,tianjin,0.0,0.0,0.0,6304.751902,0.0,6304.751902,6304.751902,0.0,0.0,1.0,0.0,citycluster
2021,tibet,0.0,0.0,0.0,119.26214266999999,59.63107133499999,59.63107133500001,35.778642801000004,23.852428534000005,0.49999999999999994,0.5000000000000001,0.0,citycluster
2021,xinjiang,0.0,0.0,0.0,654.57860168,117.60612043499998,536.972481245,357.98165416333336,178.99082708166668,0.17966691873696994,0.8203330812630301,0.0,citycluster
2021,yunnan,0.0,0.0,0.0,2480.86047173,326.07851236499994,2154.781959365,1315.2565206513636,839.5254387136365,0.1314376669227241,0.8685623330772759,0.0,citycluster
2021,zhejiang,64680.0,6957470.680182376,1507789.2665775488,12039.78020556,6765.91171798,5273.868487580001,3711.240787556297,1562.627700023704,0.5619630593302264,0.4380369406697736,0.0,citycluster
2022,anhui,31000.0,4750636.713859331,1116006.0843510288,12298.5903154,6579.745818739,5718.8444966609995,1906.2814988869998,3812.5629977739995,0.535,0.4649999999999999,0.0,citycluster
2022,beijing,0.0,0.0,0.0,20226.57918,0.0,20226.57918,6742.19306,13484.38612,0.0,1.0,0.0,citycluster
2022,chongqing,0.0,0.0,0.0,4897.442553,2620.131765855,2277.3107871449997,759.1035957149999,1518.2071914299997,0.535,0.46499999999999997,0.0,citycluster
2022,fujian,12000.0,1461959.265668341,1461959.265668341,11217.0809559,6001.1383114065,5215.9426444935,1738.6475481644998,3477.2950963289995,0.535,0.46499999999999997,0.0,citycluster
2022,gansu,500.0,5000.0,428103.59735621937,3099.3303873199998,1182.0014467897,1917.3289405302999,639.1096468434332,1278.2192936868664,0.3813731674511087,0.6186268325488913,0.0,citycluster
2022,guangdong,46000.0,6068866.558420877,4179956.676775711,67382.29488069,36049.52776116915,31332.76711952085,10444.255706506949,20888.511413013897,0.535,0.465,0.0,citycluster
2022,guangxi,0.0,0.0,0.0,5787.01640557,3096.0537769799503,2690.96262859005,1345.481314295025,1345.481314295025,0.535,0.465,0.0,citycluster
2022,guizhou,34000.0,1388188.9386069681,346328.10782689136,3624.43177358,1939.0709988653,1685.3607747146998,561.7869249048999,1123.5738498097999,0.535,0.46499999999999997,0.0,citycluster
2022,hainan,0.0,0.0,0.0,2972.96812947,1590.5379492664501,1382.43018020355,460.81006006785,921.6201201357,0.535,0.465,0.0,citycluster
2022,hebei,0.0,0.0,0.0,9985.5436446,3793.1853433840006,6440.5106134,2146.8368711333333,4293.6737422666665,0.37986768456370285,0.6449834723703711,0.0,citycluster
2022,heilongjiang,0.0,0.0,0.0,5275.5257992,586.0928712900001,4689.43292791,1563.1443093033333,3126.2886186066667,0.1110965794876555,0.8889034205123446,0.0,citycluster
2022,henan,10000.0,1263181.442328079,1963145.0275283959,18275.2200096,9777.242705136001,8497.977304463999,2832.6591014879996,5665.318202975999,0.535,0.4649999999999999,0.0,citycluster
2022,hubei,110000.0,1309830.0034680706,1309830.0034680706,15123.04440566,8090.8287570281,7032.2156486319,2344.0718828772997,4688.143765754599,0.5349999999999999,0.46499999999999997,0.0,citycluster
2022,hunan,108208.0,556753.7991087945,556753.7991087945,13547.4424123,7247.881690580501,6299.560721719499,2099.8535739064996,4199.707147812999,0.535,0.4649999999999999,0.0,citycluster
2022,inner mongolia,0.0,0.0,0.0,3175.37909161,1698.8278140113503,1476.55127759865,492.18375919954997,984.3675183990999,0.535,0.46499999999999997,0.0,citycluster
2022,jiangsu,16000.0,2523376.7179569295,1793284.3388471173,18120.4878481,9694.4609987335,8426.026849366499,2808.6756164554995,5617.351232910999,0.535,0.4649999999999999,0.0,citycluster
2022,jiangxi,189000.0,395666.0469793554,395666.0469793554,6875.8727057999995,4346.562892342,2616.707887536,872.2359625119999,1744.4719250239998,0.6321470856602024,0.38056374797758113,0.0,citycluster
2022,jilin,0.0,0.0,0.0,2827.24221761,260.56512803215,2566.67708957785,855.5590298592833,1711.1180597185667,0.09216229384563235,0.9078377061543677,0.0,citycluster
2022,liaoning,0.0,0.0,0.0,4406.0038469,524.4290156245,3881.5748312755,1293.8582770918333,2587.7165541836666,0.11902600039568295,0.880973999604317,0.0,citycluster
2022,ningxia,100000.0,1058316.662000885,20826.17115854901,934.630825,500.027491375,434.60333362499995,144.86777787499997,289.73555574999995,0.535,0.46499999999999997,0.0,citycluster
2022,qinghai,0.0,0.0,0.0,664.05834922,72.7933871137,591.2649621063,197.0883207021,394.1766414042,0.10961896224812594,0.8903810377518742,0.0,citycluster
2022,shaanxi,15000.0,7446943.821893733,3530154.7123741494,11820.41298522,6323.9209470927,5496.4920381273,1832.1640127090998,3664.3280254181996,0.5349999999999999,0.46499999999999997,0.0,citycluster
2022,shandong,0.0,0.0,0.0,20575.2506818,4401.443000330501,16371.1697718635,5457.056590621167,10914.113181242334,0.2139192891692849,0.7956729191321469,0.0,citycluster
2022,shanghai,0.0,0.0,0.0,14981.9194,8015.326879000001,6966.592521,2322.197507,4644.395014,0.535,0.46499999999999997,0.0,citycluster
2022,shanxi,0.0,0.0,0.0,6848.0276195,2006.5269726565002,4906.9842985035,1635.6614328345,3271.322865669,0.2930080140072514,0.7165543965580234,0.0,citycluster
2022,sichuan,100000.0,2364095.1130045583,1580230.0493727352,15321.36293587,8196.929170690451,7124.433765179549,2374.8112550598494,4749.622510119699,0.5350000000000001,0.4649999999999999,0.0,citycluster
2022,tianjin,0.0,0.0,0.0,9680.80901,0.0,9680.80901,3226.9363366666666,6453.872673333333,0.0,1.0,0.0,citycluster
2022,tibet,0.0,0.0,0.0,202.12689768599998,108.13789026201,93.98900742398999,31.329669141329994,62.65933828265999,0.535,0.46499999999999997,0.0,citycluster
2022,xinjiang,0.0,0.0,0.0,1241.75763116,281.0735822309,960.6840489291,320.22801630969997,640.4560326193999,0.22635140318673327,0.7736485968132666,0.0,citycluster
2022,yunnan,0.0,0.0,0.0,4194.52831199,592.76526812765,3601.76304386235,1200.5876812874499,2401.1753625748997,0.14131869522330767,0.8586813047766925,0.0,citycluster
2022,zhejiang,200000.0,777725.5098035693,729753.2624009908,20504.8252913,12591.0278125355,8125.883908144499,2708.6279693814995,5417.255938762999,0.6140519430749675,0.39629130181334604,0.0,citycluster
2023,anhui,78000.0,1657384.0172810266,871688.9367465319,16007.7325712,8724.214251304002,7283.5183198959985,5488.528023049591,1794.990296846407,0.5450000000000002,0.4549999999999999,0.0,citycluster
2023,beijing,0.0,0.0,0.0,27600.09425,0.0,27600.09425,19610.593282894737,7989.500967105263,0.0,1.0,0.0,citycluster
2023,chongqing,0.0,0.0,0.0,7607.492127,4146.083209215,3461.408917785,2472.4349412750003,988.9739765099999,0.545,0.45499999999999996,0.0,citycluster
2023,fujian,24570.0,1377709.2207957425,1377709.2207957425,15695.6554995,8554.1322472275,7141.523252272499,3827.8564632180596,3313.66678905444,0.545,0.4549999999999999,0.0,citycluster
2023,gansu,56300.0,1775570.4140244434,272825.130798781,3760.0725863099997,2049.2395595389503,1710.8330267710498,1308.2840792955087,402.5489474755411,0.5450000000000002,0.455,0.0,citycluster
2023,guangdong,169000.0,4024581.108827075,4024581.108827075,86075.84694642,46911.336585798905,39164.5103606211,27974.650257586498,11189.860103034598,0.545,0.45499999999999996,0.0,citycluster
2023,guangxi,10000.0,2234467.577330596,1219805.2460722043,8437.50246579,4598.438843855551,3839.0636219344497,1919.5318109672248,1919.5318109672248,0.5450000000000002,0.455,0.0,citycluster
2023,guizhou,34000.0,483269.41504192445,483269.41504192445,4878.7315861,2658.9087144245004,2219.8228716754998,1439.2258178994998,780.5970537759999,0.5450000000000002,0.45499999999999996,0.0,citycluster
2023,hainan,0.0,0.0,0.0,4201.8885998900005,2290.0292869400505,1911.8593129499498,1801.5597372028371,110.2995757471125,0.545,0.4549999999999999,0.0,citycluster
2023,hebei,0.0,0.0,0.0,14132.836307099999,5133.69635094,9423.023141099999,6040.3994494230765,3382.6236916769226,0.3632460066321545,0.6667467829062803,0.0,citycluster
2023,heilongjiang,0.0,0.0,0.0,6220.07647541,3389.94167909845,2830.13479631155,2021.52485450825,808.6099418033,0.545,0.455,0.0,citycluster
2023,henan,110000.0,2402012.1924852445,1110157.1017855094,24590.0594813,13401.582417308502,11188.477063991499,7585.408178977287,3603.068885014211,0.5450000000000002,0.45499999999999996,0.0,citycluster
2023,hubei,165000.0,1653991.9352469326,1653991.9352469326,18033.732853999998,9828.38440543,8205.34844857,5415.529976056199,2789.8184725138,0.5450000000000002,0.455,0.0,citycluster
2023,hunan,461208.0,552888.7328030413,552888.7328030413,17582.4858365,9582.4547808925,8000.0310556075,5146.5167937347605,2853.5142618727386,0.545,0.455,0.0,citycluster
2023,inner mongolia,0.0,0.0,0.0,3855.51049024,2101.2532171808,1754.2572730591999,1096.4107956619998,657.8464773971999,0.545,0.45499999999999996,0.0,citycluster
2023,jiangsu,16000.0,2695669.158245421,2445574.786236,25253.4858392,13763.149782364002,11490.336056835999,7723.01275951272,3767.323297323278,0.5450000000000002,0.45499999999999996,0.0,citycluster
2023,jiangxi,358000.0,556932.6137475208,556932.6137475208,9197.5168288,5923.2957309210005,3424.603511329,2283.0690075526663,1141.5345037763332,0.6440103172601439,0.37234001036079734,0.0,citycluster
2023,jilin,60000.0,3652015.4263126636,783096.2036976439,3766.3329415999997,2052.651453172,1713.6814884279997,992.131388037263,721.5501003907367,0.545,0.45499999999999996,0.0,citycluster
2023,liaoning,0.0,0.0,0.0,5463.5451656000005,613.1556570675,4850.3895085325,2238.6413116303847,2611.7481969021155,0.11222670234852244,0.8877732976514775,0.0,citycluster
2023,ningxia,100000.0,62008.121436756934,26786.168033438335,1059.0477930299999,577.18104720135,481.8667458286499,385.49339666291996,96.37334916572999,0.545,0.45499999999999996,0.0,citycluster
2023,qinghai,0.0,0.0,0.0,879.38736916,479.26611619220006,400.12125296779993,273.7671730832315,126.35407988456839,0.545,0.4549999999999999,0.0,citycluster
2023,shaanxi,15000.0,5381387.496713579,4477474.484247065,14756.0885138,8042.068240021,6714.020273779,4091.976853249923,2622.0434205290767,0.545,0.455,0.0,citycluster
2023,shandong,0.0,0.0,0.0,27796.179289,6418.567269032001,21748.342422914,14002.357450369289,7745.984972544712,0.2309154507278657,0.7824220083197061,0.0,citycluster
2023,shanghai,10000.0,100000.0,350094.37200942135,21771.35327,11865.38753215,9905.96573785,2476.4914344625,7429.4743033875,0.545,0.455,0.0,citycluster
2023,shanxi,0.0,0.0,0.0,9673.6728143,2926.850903241,6873.331750871001,4123.999050522601,2749.3327003484005,0.30255839322107475,0.7105193531778927,0.0,citycluster
2023,sichuan,100000.0,2928880.0568640516,2214374.9469831022,21061.2764431,11478.395661489501,9582.8807816105,7125.731863248833,2457.1489183616663,0.545,0.455,0.0,citycluster
2023,tianjin,0.0,0.0,0.0,12797.88555,0.0,12797.88555,4265.96185,8531.9237,0.0,1.0,0.0,citycluster
2023,tibet,0.0,0.0,0.0,288.37829731,157.16617203395,131.21212527605,65.606062638025,65.606062638025,0.545,0.45499999999999996,0.0,citycluster
2023,xinjiang,0.0,0.0,0.0,1937.33194675,487.2551966253,1450.0767501246999,851.6323770573634,598.4443730673364,0.2515083682188291,0.7484916317811708,0.0,citycluster
2023,yunnan,10000.0,717289.4325090103,717289.4325090103,6024.09785007,3283.13332828815,2740.9645217818497,2147.3798482749526,593.5846735068974,0.545,0.45499999999999996,0.0,citycluster
2023,zhejiang,200000.0,1129872.4367875701,1129872.4367875701,30012.8314159,19159.6246078955,11316.0266864645,7380.017404215979,3936.0092822485217,0.6383811091460448,0.377039624474403,0.0,citycluster
2024,anhui,158000.0,3867924.4255352914,1134017.5318185324,19093.2745232,12315.162067464002,6778.112455736,5142.016345730758,1636.0961100052414,0.645,0.355,0.0,citycluster
2024,beijing,0.0,0.0,0.0,34807.78727,0.0,34807.78727,26617.719677058823,8190.067592941176,0.0,1.0,0.0,citycluster
2024,chongqing,0.0,0.0,0.0,11739.50484,7571.9806218,4167.524218199999,2675.98923484421,1491.534983355789,0.645,0.3549999999999999,0.0,citycluster
2024,fujian,77140.0,2051218.2565276423,2051218.2565276423,20036.1071799,12923.2891310355,7112.818048864499,5482.797245999718,1630.020802864781,0.6450000000000001,0.355,0.0,citycluster
2024,gansu,56300.0,2759116.7357678576,367817.74879469763,4131.48249736,2664.8062107972,1466.6762865628,985.7988155586032,480.8774710041967,0.645,0.35500000000000004,0.0,citycluster
2024,guangdong,169000.0,5876602.016469811,5876602.016469811,105058.29503435,67762.60029715575,37295.69473719425,29587.16208634559,7708.53265084866,0.645,0.35500000000000004,0.0,citycluster
2024,guangxi,25300.0,3189849.8099314976,1417847.5404812663,12048.76911719,7771.456080587551,4277.31303660245,2138.656518301225,2138.656518301225,0.645,0.355,0.0,citycluster
2024,guizhou,40000.0,677251.2591033869,677251.2591033869,6251.887109,4032.467185305,2219.419923695,1556.906513636791,662.5134100582088,0.645,0.355,0.0,citycluster
2024,hainan,0.0,0.0,0.0,6304.000054509999,4066.0800351589496,2237.9200193510496,1982.1577314252154,255.76228792583424,0.645,0.355,0.0,citycluster
2024,hebei,0.0,0.0,0.0,19790.873022,7857.12888078,13700.075439999999,11679.240017180042,2020.8354228199562,0.39700769501405175,0.6922420968883319,0.0,citycluster
2024,heilongjiang,0.0,0.0,0.0,6306.05587751,4067.40604099395,2238.64983651605,1654.6542269901238,583.995609525926,0.645,0.35500000000000004,0.0,citycluster
2024,henan,140000.0,3587155.034604157,1859620.061913673,31541.4001425,20344.2030919125,11197.1970505875,9081.765685981392,2115.4313646061073,0.645,0.355,0.0,citycluster
2024,hubei,180000.0,2323998.5129862945,2323998.5129862945,20915.346873,13490.398733085,7424.948139915,5241.139863469412,2183.8082764455885,0.645,0.35500000000000004,0.0,citycluster
2024,hunan,565208.0,742699.8644449438,742699.8644449438,21526.2348623,13884.421486183499,7641.813376116499,5206.510212299153,2435.3031638173456,0.6449999999999999,0.355,0.0,citycluster
2024,inner mongolia,0.0,0.0,0.0,4470.53296118,2883.4937599611,1587.0392012189,996.5129868118674,590.5262144070325,0.645,0.355,0.0,citycluster
2024,jiangsu,16000.0,2455980.14579901,3804048.8309260933,34402.6656025,22189.719313612502,12212.9462888875,7526.059152192666,4686.887136694834,0.6450000000000001,0.35500000000000004,0.0,citycluster
2024,jiangxi,420000.0,626014.1366420027,626014.1366420027,11391.1709679,8613.2509967235,3347.1048696324997,2113.9609702942103,1233.1438993382892,0.7561339410140889,0.29383325727131543,0.0,citycluster
2024,jilin,60000.0,4611534.2054435965,1160024.855142575,4550.2543212,2934.914037174,1615.3402840259998,1138.6824952970162,476.6577887289836,0.645,0.355,0.0,citycluster
2024,liaoning,0.0,0.0,0.0,6398.3606592999995,740.0007565815,5658.3599027185,1958.6630432487116,3699.6968594697887,0.11565474282946382,0.8843452571705362,0.0,citycluster
2024,ningxia,100000.0,91791.76465231943,36740.8882495359,1182.38497715,762.63831026175,419.74666688825005,251.84800013295,167.89866675530004,0.645,0.35500000000000004,0.0,citycluster
2024,qinghai,0.0,0.0,0.0,1003.23345196,647.0855765142,356.1478754458,246.56391377016925,109.58396167563079,0.645,0.35500000000000004,0.0,citycluster
2024,shaanxi,15000.0,7441818.195911973,6172411.3411631165,17256.2255039,11130.265450015499,6125.960053884501,3981.8740350249254,2144.0860188595752,0.6449999999999999,0.35500000000000004,0.0,citycluster
2024,shandong,0.0,0.0,0.0,35930.9829617,10145.0448259245,27415.1545633815,10600.52643117418,16814.62813220732,0.28234810154619017,0.7629948390948337,0.0,citycluster
2024,shanghai,10000.0,100000.0,1465338.6509175685,31292.55591,20183.69856195,11108.857348049998,6458.637993052324,4650.219354997674,0.645,0.3549999999999999,0.0,citycluster
2024,shanxi,0.0,0.0,0.0,12651.3307668,4677.676279405499,8553.0868848365,4024.982063452471,4528.1048213840295,0.3697378849409895,0.6760622295388693,0.0,citycluster
2024,sichuan,130000.0,4559480.746396637,3254118.249534243,28062.459725750003,18100.286523108753,9962.17320264125,7803.702342068979,2158.470860572271,0.645,0.355,0.0,citycluster
2024,tianjin,0.0,0.0,0.0,16040.1637,0.0,16040.1637,6683.401541666666,9356.762158333333,0.0,1.0,0.0,citycluster
2024,tibet,0.0,0.0,0.0,352.16127157,227.14402016265004,125.01725140734999,104.18104283945833,20.836208567891664,0.6450000000000001,0.355,0.0,citycluster
2024,xinjiang,0.0,0.0,0.0,2724.81850443,802.6712899141501,1922.14721451585,1315.1533573003185,606.9938572155315,0.2945778915583442,0.7054221084416559,0.0,citycluster
2024,yunnan,10000.0,1220484.4123827033,1220484.4123827033,8562.03584083,5522.51311733535,3039.52272349465,2642.523837160655,396.99888633399513,0.645,0.35500000000000004,0.0,citycluster
2024,zhejiang,200000.0,3159918.9247808033,1974078.4553489794,42288.5329095,32714.3820493275,12019.268245572499,8696.868893137826,3322.3993524346747,0.7735993613053034,0.2842205065683989,0.0,citycluster
2025,anhui,360000.0,1183887.1917457597,359847.5779434351,23419.9591648,12178.378765696001,11241.580399104,8528.095475182345,2713.484923921655,0.5200000000000001,0.48,0.0,citycluster
2025,beijing,0.0,0.0,0.0,42749.86074,22229.9275848,20519.933155199997,15691.713589270585,4828.219565929411,0.52,0.48,0.0,citycluster
2025,chongqing,80000.0,94826.298372,94826.298372,18235.82661,9482.6298372,8753.1967728,5620.473717271579,3132.723055528421,0.52,0.48,0.0,citycluster
2025,fujian,97140.0,1753981.7982555467,1753981.7982555467,25335.4864305,13174.452943860002,12161.033486639999,9374.129979285,2786.903507355,0.52,0.4799999999999999,0.0,citycluster
2025,gansu,56300.0,2817971.0772976587,342838.82900626847,4690.72355894,2439.1762506488,2251.5473082912,1513.335076064577,738.2122322266229,0.52,0.48,0.0,citycluster
2025,guangdong,700000.0,4527044.3903076835,4527044.3903076835,134715.74411600002,70052.18694032,64663.55717568,51298.445054262855,13365.112121417142,0.5199999999999999,0.4799999999999999,0.0,citycluster
2025,guangxi,141600.0,3894515.9773193505,1650770.877123704,18068.143563,9395.434652760001,8672.70891024,4336.35445512,4336.35445512,0.52,0.48,0.0,citycluster
2025,guizhou,40000.0,748741.2497568991,748741.2497568991,8557.0261436,4449.6535946720005,4107.372548928,2881.2911910390444,1226.081357888955,0.52,0.4799999999999999,0.0,citycluster
2025,hainan,0.0,0.0,0.0,10033.80791125,5217.58011385,4816.2277974,4265.8017634114285,550.4260339885714,0.52,0.48,0.0,citycluster
