year,city_code,province,eol_tons,formal_tons_served,informal_tons_served,unrecycled,informal_tkm,scenario
2020,410600,henan,23.33986456,0.0,23.33986456,0.0,233.3986456,baseline_inprov
2020,410700,henan,127.7923227,0.0,127.7923227,0.0,1277.923227,baseline_inprov
2020,410800,henan,151.5740579,29.34224650999998,122.23181139000005,0.0,1222.3181139000003,baseline_inprov
2020,410900,henan,109.1518876,0.0,109.1518876,0.0,1091.518876,baseline_inprov
2020,411000,henan,113.6054934,0.0,113.6054934,0.0,1136.054934,baseline_inprov
2020,411100,henan,16.85780316,0.0,16.85780316,0.0,168.5780316,baseline_inprov
2020,411200,henan,83.76128521,0.0,83.76128521,0.0,837.6128520999999,baseline_inprov
2020,411300,henan,162.0264194,72.91188873,89.11453067000001,0.0,891.1453067000001,baseline_inprov
2020,411400,henan,433.9294361,195.268246245,238.661189855,0.0,2386.61189855,baseline_inprov
2020,411500,henan,94.20955128,0.0,94.20955128,0.0,942.0955128,baseline_inprov
2020,411600,henan,113.9588107,0.0,113.9588107,0.0,1139.588107,baseline_inprov
2020,411700,henan,78.90172331,0.0,78.90172331,0.0,789.0172330999999,baseline_inprov
2020,419001,henan,49.33013088,0.0,49.33013088,0.0,493.3013088,baseline_inprov
2020,420100,hubei,1978.392077,890.27643465,1088.11564235,0.0,10881.1564235,baseline_inprov
2020,420200,hubei,164.290961,73.93093245,90.36002855,0.0,903.6002855000002,baseline_inprov
2020,420300,hubei,1059.386526,476.7239367,582.6625893,0.0,5826.625893,baseline_inprov
2020,420500,hubei,96.55245831,43.4486062395,53.1038520705,0.0,531.038520705,baseline_inprov
2020,420600,hubei,1475.569977,664.00648965,811.5634873500001,0.0,8115.634873500001,baseline_inprov
2020,420700,hubei,54.70099373,24.6154471785,30.0855465515,0.0,300.855465515,baseline_inprov
2020,420800,hubei,44.84149412,20.178672354,24.662821766,0.0,246.62821766,baseline_inprov
2020,420900,hubei,135.5418347,60.993825615000006,74.548009085,0.0,745.48009085,baseline_inprov
2020,421000,hubei,57.37322215,25.8179499675,31.5552721825,0.0,315.552721825,baseline_inprov
2020,421100,hubei,64.84857177,29.1818572965,35.66671447350001,0.0,356.6671447350001,baseline_inprov
2020,421200,hubei,86.655355,38.99490975,47.66044525,0.0,476.6044525,baseline_inprov
2020,421300,hubei,32.30681652,14.538067434,17.768749086,0.0,177.68749086,baseline_inprov
2020,422800,hubei,53.12890383,23.9080067235,29.2208971065,0.0,292.208971065,baseline_inprov
2020,429004,hubei,7.82671548,3.522021966,4.304693514,0.0,43.04693514,baseline_inprov
2020,429005,hubei,7.90645448,3.557904516,4.348549964,0.0,43.48549964,baseline_inprov
2020,429006,hubei,7.47200317,3.3624014265,4.1096017435,0.0,41.096017435,baseline_inprov
2020,429021,hubei,8.16387883,3.6737454735,4.4901333565,0.0,44.901333565,baseline_inprov
2020,430100,hunan,1862.87596,0.0,1862.87596,0.0,18628.7596,baseline_inprov
2020,430200,hunan,136.6466158,0.0,136.6466158,0.0,1366.4661580000002,baseline_inprov
2020,430300,hunan,52.66268409,0.0,52.66268409,0.0,526.6268408999999,baseline_inprov
2020,430400,hunan,260.7117662,0.0,260.7117662,0.0,2607.117662,baseline_inprov
2020,430500,hunan,267.3488012,0.0,267.3488012,0.0,2673.4880120000003,baseline_inprov
2020,430600,hunan,171.4576357,0.0,171.4576357,0.0,1714.576357,baseline_inprov
2020,430700,hunan,80.34874641,0.0,80.34874641,0.0,803.4874641,baseline_inprov
2020,430800,hunan,40.99531573,0.0,40.99531573,0.0,409.9531573,baseline_inprov
2020,430900,hunan,354.3602651,0.0,354.3602651,0.0,3543.602651,baseline_inprov
2020,431000,hunan,355.8246181,0.0,355.8246181,0.0,3558.246181,baseline_inprov
2020,431100,hunan,147.6874069,0.0,147.6874069,0.0,1476.8740690000002,baseline_inprov
2020,431200,hunan,172.3827613,0.0,172.3827613,0.0,1723.827613,baseline_inprov
2020,431300,hunan,74.41965238,0.0,74.41965238,0.0,744.1965238,baseline_inprov
2020,433100,hunan,64.40417753,0.0,64.40417753,0.0,644.0417752999999,baseline_inprov
2020,150100,inner mongolia,652.4391413,0.0,652.4391413,0.0,6524.391412999999,baseline_inprov
2020,150200,inner mongolia,116.1863987,0.0,116.1863987,0.0,1161.863987,baseline_inprov
2020,150300,inner mongolia,1.70797372,0.0,1.70797372,0.0,17.0797372,baseline_inprov
2020,150400,inner mongolia,133.8159554,0.0,133.8159554,0.0,1338.159554,baseline_inprov
2020,150500,inner mongolia,77.86079931,0.0,77.86079931,0.0,778.6079931,baseline_inprov
2020,150600,inner mongolia,48.00144209,0.0,48.00144209,0.0,480.0144209,baseline_inprov
2020,150700,inner mongolia,1.40692869,0.0,1.40692869,0.0,14.0692869,baseline_inprov
2020,150800,inner mongolia,30.17297116,0.0,30.17297116,0.0,301.7297116,baseline_inprov
2020,150900,inner mongolia,6.17373827,0.0,6.17373827,0.0,61.737382700000005,baseline_inprov
2020,152200,inner mongolia,44.2416568,0.0,44.2416568,0.0,442.416568,baseline_inprov
2020,152500,inner mongolia,20.31896611,0.0,20.31896611,0.0,203.1896611,baseline_inprov
2020,152900,inner mongolia,0.1495133,0.0,0.1495133,0.0,1.4951329999999998,baseline_inprov
2020,320100,jiangsu,1487.626812,0.0,1487.626812,0.0,14876.26812,baseline_inprov
2020,320200,jiangsu,453.3248562,0.0,453.3248562,0.0,4533.248562,baseline_inprov
2020,320300,jiangsu,592.2324641,0.0,592.2324641,0.0,5922.324641,baseline_inprov
2020,320400,jiangsu,205.6361614,0.0,205.6361614,0.0,2056.361614,baseline_inprov
2020,320500,jiangsu,641.011735,0.0,641.011735,0.0,6410.11735,baseline_inprov
2020,320600,jiangsu,168.766829,0.0,168.766829,0.0,1687.66829,baseline_inprov
2020,320700,jiangsu,202.2709816,0.0,202.2709816,0.0,2022.709816,baseline_inprov
2020,320800,jiangsu,262.7769821,0.0,262.7769821,0.0,2627.769821,baseline_inprov
2020,320900,jiangsu,250.1051747,0.0,250.1051747,0.0,2501.051747,baseline_inprov
2020,321000,jiangsu,459.348166,0.0,459.348166,0.0,4593.48166,baseline_inprov
2020,321100,jiangsu,205.7038183,0.0,205.7038183,0.0,2057.038183,baseline_inprov
2020,321200,jiangsu,150.9577675,0.0,150.9577675,0.0,1509.577675,baseline_inprov
2020,321300,jiangsu,191.2219938,0.0,191.2219938,0.0,1912.219938,baseline_inprov
2020,360100,jiangxi,573.5890453,258.115070385,315.473974915,0.0,3154.73974915,baseline_inprov
2020,360200,jiangxi,37.30280569,16.7862625605,20.5165431295,0.0,205.165431295,baseline_inprov
2020,360300,jiangxi,74.45971215,33.5068704675,40.9528416825,0.0,409.528416825,baseline_inprov
2020,360400,jiangxi,128.2671747,57.720228615,70.546946085,0.0,705.46946085,baseline_inprov
2020,360500,jiangxi,127.2626196,57.26817882,69.99444077999999,0.0,699.9444077999999,baseline_inprov
2020,360600,jiangxi,44.77026748,40.293240732,4.477026748,0.0,44.77026748,baseline_inprov
2020,360600,jiangxi,44.77026748,40.293240732,4.477026748,0.0,44.77026748,baseline_inprov
2020,360700,jiangxi,247.1749158,111.22871211,135.94620369,0.0,1359.4620369,baseline_inprov
2020,360800,jiangxi,137.3555197,61.809983865,75.54553583500001,0.0,755.4553583500001,baseline_inprov
2020,360900,jiangxi,225.6381562,101.53717029,124.10098591,0.0,1241.0098591,baseline_inprov
2020,361000,jiangxi,129.7726247,116.79536223,12.97726247,0.0,129.7726247,baseline_inprov
2020,361000,jiangxi,129.7726247,116.79536223,12.97726247,0.0,129.7726247,baseline_inprov
2020,361100,jiangxi,116.3301943,52.348587435,63.981606865,0.0,639.81606865,baseline_inprov
2020,220100,jilin,192.998028,0.0,192.998028,0.0,1929.98028,baseline_inprov
2020,220200,jilin,180.0277166,0.0,180.0277166,0.0,1800.277166,baseline_inprov
2020,220300,jilin,24.21159613,0.0,24.21159613,0.0,242.1159613,baseline_inprov
2020,220400,jilin,17.73255931,0.0,17.73255931,0.0,177.3255931,baseline_inprov
2020,220500,jilin,47.29308087,0.0,47.29308087,0.0,472.9308087,baseline_inprov
2020,220600,jilin,74.61522312,0.0,74.61522312,0.0,746.1522312,baseline_inprov
2020,220700,jilin,63.20906145,0.0,63.20906145,0.0,632.0906145,baseline_inprov
2020,220800,jilin,23.78097311,0.0,23.78097311,0.0,237.8097311,baseline_inprov
