year,province,generated_tons,formal_served_tons,informal_total_tons,informal_ton_km,recovered_tons,unrecycled_tons,scenario
2021,tianjin,6304.751902,0.0,6304.751902,63047.51902,6304.751902,0.0,baseline_inprov
2021,tibet,119.26214266999999,0.0,119.26214266999999,1192.6214267,119.26214266999999,0.0,baseline_inprov
2021,xinjiang,654.57860168,0.0,654.57860168,6545.7860168,654.57860168,0.0,baseline_inprov
2021,yunnan,2480.86047173,0.0,2480.86047173,24808.6047173,2480.86047173,0.0,baseline_inprov
2021,zhejiang,12039.78020556,6765.91171798,5273.868487580001,52738.68487580001,12039.78020556,0.0,baseline_inprov
2022,anhui,12298.5903154,6579.745818739,5718.8444966609995,57188.44496661,12298.5903154,0.0,baseline_inprov
2022,beijing,20226.57918,0.0,20226.57918,202265.7918,20226.57918,0.0,baseline_inprov
2022,chongqing,4897.442553,0.0,4897.442553,48974.42553,4897.442553,0.0,baseline_inprov
2022,fujian,11217.0809559,6001.1383114065,5215.9426444935,52159.426444935,11217.0809559,0.0,baseline_inprov
2022,gansu,3099.3303873199998,500.0,2599.3303873199998,25993.3038732,3099.3303873199998,0.0,baseline_inprov
2022,guangdong,67382.29488069,36049.52776116915,31332.76711952085,313327.6711952085,67382.29488069,0.0,baseline_inprov
2022,guangxi,5787.01640557,0.0,5787.01640557,57870.1640557,5787.01640557,0.0,baseline_inprov
2022,guizhou,3624.43177358,1939.0709988653,1685.3607747146998,16853.607747146998,3624.4317735799996,0.0,baseline_inprov
2022,hainan,2972.96812947,0.0,2972.96812947,29729.6812947,2972.96812947,0.0,baseline_inprov
2022,hebei,9985.5436446,0.0,9985.5436446,99855.436446,9985.5436446,0.0,baseline_inprov
2022,heilongjiang,5275.5257992,0.0,5275.5257992,52755.257992,5275.5257992,0.0,baseline_inprov
2022,henan,18275.2200096,9777.242705136001,8497.977304463999,84979.77304464,18275.2200096,0.0,baseline_inprov
2022,hubei,15123.04440566,8090.8287570281,7032.2156486319,70322.156486319,15123.044405659999,0.0,baseline_inprov
2022,hunan,13547.4424123,7247.881690580501,6299.560721719499,62995.60721719499,13547.442412299999,0.0,baseline_inprov
2022,inner mongolia,3175.37909161,0.0,3175.37909161,31753.790916100003,3175.37909161,0.0,baseline_inprov
2022,jiangsu,18120.4878481,9694.4609987335,8426.026849366499,84260.26849366499,18120.487848099998,0.0,baseline_inprov
2022,jiangxi,6875.8727057999995,4346.562892342,2616.707887536,26167.07887536,6963.270779877999,0.0,baseline_inprov
2022,jilin,2827.24221761,0.0,2827.24221761,28272.4221761,2827.24221761,0.0,baseline_inprov
2022,liaoning,4406.0038469,0.0,4406.0038469,44060.038469,4406.0038469,0.0,baseline_inprov
2022,ningxia,934.630825,500.027491375,434.60333362499995,4346.03333625,934.630825,0.0,baseline_inprov
2022,qinghai,664.05834922,0.0,664.05834922,6640.5834921999995,664.05834922,0.0,baseline_inprov
2022,shaanxi,11820.41298522,6323.9209470927,5496.4920381273,54964.920381273,11820.412985219999,0.0,baseline_inprov
2022,shandong,20575.2506818,0.0,20575.2506818,205752.506818,20575.2506818,0.0,baseline_inprov
2022,shanghai,14981.9194,0.0,14981.9194,149819.19400000002,14981.9194,0.0,baseline_inprov
2022,shanxi,6848.0276195,0.0,6848.0276195,68480.276195,6848.0276195,0.0,baseline_inprov
2022,sichuan,15321.36293587,8196.929170690451,7124.433765179549,71244.33765179549,15321.36293587,0.0,baseline_inprov
2022,tianjin,9680.80901,0.0,9680.80901,96808.0901,9680.80901,0.0,baseline_inprov
2022,tibet,202.12689768599998,0.0,202.12689768599998,2021.2689768599998,202.12689768599998,0.0,baseline_inprov
