year,province,capacity_tons,inbound_ton_km,outbound_ton_km,generated_tons,formal_served_tons,informal_total_tons,informal_micro_tons,informal_medium_tons,formal_share,informal_share,unrecycled_share,scenario
2025,jilin,60000.0,4526478.210516645,1183248.8895697263,5623.2017845,2924.06492794,2699.13685656,1902.6702431488525,796.4666134111476,0.52,0.48,0.0,neighbor_prov
2025,liaoning,0.0,0.0,0.0,8006.2119159,4163.230196268,3842.981719632,1330.2629029495383,2512.7188166824617,0.52,0.48,0.0,neighbor_prov
2025,ningxia,100000.0,35844.13215042988,35844.13215042988,1560.50748022,811.4638897144,749.0435905055999,449.42615430336,299.61743620224,0.52,0.48,0.0,neighbor_prov
2025,qinghai,0.0,0.0,0.0,1194.65371562,621.2199321224,573.4337834976,396.99261934449225,176.44116415310768,0.52,0.48,0.0,neighbor_prov
2025,shaanxi,15000.0,6090859.626828882,6090859.626828882,21240.3674256,11044.991061312,10195.376364288,6626.994636787201,3568.3817275008,0.52,0.48,0.0,neighbor_prov
2025,shandong,140000.0,5600778.752546559,4753198.796297416,48356.3508511,29221.126602252003,19448.749184208,7520.183017893759,11928.566166314238,0.6042872567500053,0.4021963783846105,0.0,neighbor_prov
2025,shanghai,10000.0,100000.0,1547225.4679909158,44792.64815,23292.177038,21500.471112,12500.273902325582,9000.19720967442,0.52,0.48,0.0,neighbor_prov
2025,shanxi,140000.0,1558166.120619374,1558166.120619374,16669.054849699998,10128.940783364,6652.501163376,3130.5887827651763,3521.912380610823,0.6076493763259946,0.3990928833913896,0.0,neighbor_prov
2025,sichuan,330000.0,4091150.67406406,3668690.960561576,39139.8584187,20352.726377724,18787.132040976,14716.586765431197,4070.5452755448,0.52,0.4799999999999999,0.0,neighbor_prov
2025,tianjin,0.0,0.0,0.0,20290.79423,10551.2129996,9739.5812304,4058.158846,5681.4223844,0.52,0.48,0.0,neighbor_prov
2025,tibet,0.0,0.0,0.0,398.32314793,207.1280369236,191.1951110064,159.329259172,31.8658518344,0.52,0.48,0.0,neighbor_prov
2025,xinjiang,0.0,0.0,0.0,3952.4819846,2055.2906319920003,1897.191352608,1298.0782938896843,599.1130587183158,0.52,0.48,0.0,neighbor_prov
2025,yunnan,10000.0,1504562.5362321918,1504562.5362321918,12764.3603498,6637.467381896001,6126.892967903999,5326.645723116538,800.2472447874612,0.5200000000000001,0.48,0.0,neighbor_prov
2025,zhejiang,200000.0,2440464.385137238,2440464.385137238,61677.576177,39321.42418412,22913.77388304,16579.88516740293,6333.888715637074,0.6375319301017415,0.3715089875983924,0.0,neighbor_prov
2026,anhui,484000.0,2571254.2803474995,596937.5292548836,32475.4611233,17049.6170897325,15425.8440335675,11702.364439258105,3723.479594309397,0.525,0.475,0.0,neighbor_prov
2026,beijing,0.0,0.0,0.0,53533.47515,28105.07445375,25428.40069625,19445.24759125,5983.153104999999,0.525,0.475,0.0,neighbor_prov
2026,chongqing,80000.0,145248.1718625,145248.1718625,27666.31845,14524.81718625,13141.50126375,8438.227127249998,4703.274136499999,0.525,0.475,0.0,neighbor_prov
2026,fujian,165140.0,2441616.193012509,2441616.193012509,33675.260147,17679.511577175,15995.748569824998,12330.056189240104,3665.692380584896,0.5249999999999999,0.4749999999999999,0.0,neighbor_prov
2026,gansu,56300.0,8018817.27594216,470667.3273616284,6362.48700474,3340.3056774885,3022.1813272515,2031.3022035624836,990.8791236890162,0.525,0.4749999999999999,0.0,neighbor_prov
2026,guangdong,855000.0,10597262.749341374,5720512.265671878,186772.1771483,98055.39300285753,88716.78414544249,70380.18438285863,18336.599762583857,0.5250000000000001,0.475,0.0,neighbor_prov
2026,guangxi,241600.0,1527235.5072628714,1527235.5072628714,28375.4160663,14897.0934348075,13478.3226314925,6739.16131574625,6739.16131574625,0.525,0.475,0.0,neighbor_prov
2026,guizhou,80000.0,947983.6629302348,947983.6629302348,13658.7005049,7170.8177650725,6487.8827398275,4551.201324953619,1936.6814148738804,0.525,0.475,0.0,neighbor_prov
2026,hainan,0.0,0.0,0.0,16041.87897658,8421.9864627045,7619.8925138755,6749.047655146871,870.8448587286285,0.525,0.475,0.0,neighbor_prov
2026,hebei,120000.0,14146744.198701965,6030540.705937864,48312.8287584,32746.57753836,16269.33145244,13869.516834726506,2399.814617713492,0.6778029434400786,0.3367497178399288,0.0,neighbor_prov
2026,heilongjiang,0.0,0.0,0.0,7429.583426130001,3900.5312987182506,3529.0521274117496,2608.4298333043366,920.6222941074128,0.525,0.4749999999999999,0.0,neighbor_prov
2026,henan,160000.0,2584791.718691841,2584791.718691841,61255.6379582,32159.209928055,29096.428030145,23599.382995133896,5497.045035011108,0.525,0.475,0.0,neighbor_prov
2026,hubei,430000.0,723839.0466996465,723839.0466996465,37411.5478076,19641.06259899,17770.48520861,12543.87191196,5226.61329665,0.525,0.475,0.0,neighbor_prov
2026,hunan,901958.0,501486.8198918461,501486.8198918461,37396.592808,19633.2112242,17763.3815838,12102.523716435166,5660.857867364835,0.525,0.475,0.0,neighbor_prov
2026,inner mongolia,27000.0,1741127.8029281213,1741127.8029281213,8383.99413386,4401.5969202765,3982.3972135835,2500.574994575686,1481.8222190078138,0.525,0.475,0.0,neighbor_prov
2026,jiangsu,34000.0,6195062.378379648,7283259.585011649,77117.87874300001,40486.886340075005,36630.992402925,22573.34218187629,14057.65022104871,0.525,0.475,0.0,neighbor_prov
2026,jiangxi,826000.0,875901.5018045342,875901.5018045342,20013.362475,12076.675267125,8086.178633375,5107.060189499999,2979.118443875,0.603430597042889,0.4040389836278624,0.0,neighbor_prov
